time,lat,lon,altitude_m,speed_kmh,lean_angle_deg,turn_radius_m_raw,dt_s,distance_m
2025-09-15T07:00:00+00:00,50.087451,14.420671,200.0,44.898089911721144,0.05927153460003187,,,
2025-09-15T07:00:30+00:00,50.0885,14.425,205.0,46.28787971416174,0.06785943744299468,45917.09510154341,30.0,330.1400983505297
2025-09-15T07:01:00+00:00,50.0898,14.4305,210.0,46.9177978548946,0.09614718950627295,11002.092271768222,30.0,418.1614001781561
2025-09-15T07:01:30+00:00,50.0912,14.4358,220.0,47.56933745972407,0.10323155092886686,12759.583226708115,30.0,408.8954943253578
2025-09-15T07:02:00+00:00,50.0927,14.441,230.0,49.877605798304764,0.1251884409419674,5930.858971165489,30.0,406.72960230910985
2025-09-15T07:02:30+00:00,50.094,14.4465,240.0,50.07309161724254,0.13253822848142352,8623.382378127091,30.0,418.1291323253494
2025-09-15T07:03:00+00:00,50.0955,14.452,250.0,50.490687896221964,0.15628972115767514,,30.0,426.31794579139205
2025-09-15T07:03:30+00:00,50.097,14.4575,260.0,50.9599942985234,0.1315689966192425,,30.0,426.3066426338966
2025-09-15T07:04:00+00:00,50.0985,14.463,270.0,51.15611890339377,,,30.0,426.2953392828339
2025-09-15T07:04:30+00:00,50.1,14.4685,280.0,51.155440706202675,,,30.0,426.28403573833634
