time,lat,lon,altitude_m,speed_kmh,lean_angle_deg,turn_radius_m_raw,dt_s,distance_m
2025-09-18T16:18:59.290429,50.047436,14.458279,,21.64428130309301,12.565744679073628,,,
2025-09-18T16:19:00.707862,50.047351,14.458295,,34.59598290151286,14.861914143157117,6.776772769636086,1.417433,9.520366841755486
2025-09-18T16:19:02.091729,50.047329,14.458198,,43.78833866094246,16.024486184035023,1251.4687431697062,1.383867,7.3455315447740634
2025-09-18T16:19:05.200951,50.047162,14.457514,,53.255927934500434,17.085144009954092,81.50463573302402,3.109222,52.25167284541444
2025-09-18T16:19:11.877254,50.048102,14.456377,,65.33255365654882,12.595302961930528,113.04696372247386,6.676303,132.34918715786316
2025-09-18T16:19:20.751219,50.048402,14.459488,,73.81238364802621,12.911212155645847,167.28480288894806,8.873965,224.62540664583184
2025-09-18T16:19:28.912071,50.046797,14.460468,,78.59024084286395,9.264354094217278,1262.544275768868,8.160852,191.69610337427724
2025-09-18T16:19:34.114542,50.046025,14.460791,,81.20814910120346,8.342892685931321,996.1431553052643,5.202471,88.8869053131907
2025-09-18T16:19:41.747796,50.044541,14.46176,,75.2812013987489,5.0022161229813,2630.296553215793,7.633254,178.93338018122617
2025-09-18T16:19:46.112302,50.043674,14.462243,,76.35604498489496,5.564147972346715,210.77329333727934,4.364506,102.39003442196451
2025-09-18T16:19:51.909841,50.042792,14.462051,,78.38611031271675,6.3245507280805775,367.68871196014607,5.797539,99.02767752763566
2025-09-18T16:20:01.491623,50.041022,14.460143,,76.60384839806493,6.339605351988731,678.0411317919942,9.581782,239.37739813617281
2025-09-18T16:20:11.123220,50.039368,14.459385,,70.89667591769793,3.842483014106314,418.4515604411799,9.631597,191.71743824731908
2025-09-18T16:20:17.495660,50.038432,14.458212,,73.8208022588042,3.692204263213094,1981.7971430884666,6.37244,133.60415663470158
2025-09-18T16:20:21.880476,50.037975,14.457577,,77.06879162574936,2.8927148661731956,582.1350481161252,4.384816,68.10969385110216
2025-09-18T16:20:29.432026,50.036738,14.456442,,77.71832025808276,2.0774776074681984,673.0500945301725,7.55155,159.65692207007655
2025-09-18T16:20:37.050744,50.034778,14.455676,,81.27849536241158,2.6542384181884864,3726.7536684799725,7.618718,224.7038142196867
2025-09-18T16:20:46.578221,50.033027,14.455154,,85.26613296907769,3.9244389189288853,1759.436120475814,9.527477,198.23988133343076
2025-09-18T16:20:56.457837,50.030729,14.454939,,86.80054739175101,3.177817856639092,936.6162109182397,9.879616,255.98699244537514
2025-09-18T16:21:04.980949,50.029138,14.455372,,77.29714927241727,3.2520297092844026,293.37204586570033,8.523112,179.5944535058343
2025-09-18T16:21:11.351579,50.028153,14.456771,,83.2192333078247,3.0885659289942153,22613.88654360072,6.37063,148.26623853164972
2025-09-18T16:21:17.115601,50.027526,14.457652,,82.45067851781639,3.101040381453818,893.9983414320379,5.764022,93.92178460628799
2025-09-18T16:21:30.198313,50.024477,14.460049,,85.64008110049895,1.356543456730543,7945.609990454774,13.082712,379.82111133639904
2025-09-18T16:21:43.398279,50.021788,14.461934,,89.19293950419028,2.579596892826575,848.3271250085619,13.199966,327.9291902583049
2025-09-18T16:21:52.463695,50.020273,14.46415,,93.89210166674891,3.4938159777702005,79457.20987306845,9.065416,231.17890031690203
2025-09-18T16:22:05.378930,50.017894,14.467656,,88.607522851085,3.4362808888786285,739.9924887187735,12.915235,364.3120245574901
2025-09-18T16:22:11.014782,50.016839,14.468394,,88.95416082180303,3.0159943229975887,480.47690922384646,5.635852,128.61635135082616
2025-09-18T16:22:19.424375,50.015636,14.47013,,76.82245995271566,3.066502278559452,8281.441791881323,8.409593,182.4259280742823
2025-09-18T16:22:42.967817,50.01188,14.476085,,77.44364191637794,2.206734321872523,1749.557053517508,23.543442,596.2288655247065
2025-09-18T16:22:46.273106,50.01167,14.476316,,80.38358420120377,1.316662122841031,1455.5534176743747,3.305289,28.596057988418497
2025-09-18T16:22:55.910416,50.00947,14.478227,,85.45919169763424,1.712979528622094,2522.0584348027896,9.63731,280.163166239708
2025-09-18T16:23:06.557458,50.007094,14.479776,,81.84981331090025,1.3596473026305573,2278.5039609154087,10.647042,286.45179573908496
2025-09-18T16:23:16.645591,50.004581,14.480859,,96.68724637423297,2.0720217717363996,2084.4523232690353,10.088133,289.9536612407812
2025-09-18T16:23:23.310200,50.003447,14.481548,,86.42923856690595,4.398576902456341,6454.410209249085,6.664609,135.36887584993758
