time,lat,lon,altitude_m,speed_kmh,lean_angle_deg,turn_radius_m_raw,dt_s,distance_m
2025-09-17T14:00:00,50.047436,14.458279,256.0,,12.605618804313295,,,
2025-09-17T14:00:01.299685,50.047351,14.458295,256.0,46.86623475457106,12.392931851937922,6.776772769636086,1.299685,9.520366841755486
2025-09-17T14:00:02.391511,50.047329,14.458198,256.0,48.84412336449299,11.841660227373229,1251.4687431697062,1.091826,7.3455315447740634
2025-09-17T14:00:06.405190,50.047162,14.457514,256.0,54.87561302237177,11.852742590583897,81.50463573302402,4.013679,52.25167284541444
2025-09-17T14:00:15.780204,50.048102,14.456377,252.0,55.812495924450154,7.098046165950218,113.04696372247386,9.375014,132.34918715786316
2025-09-17T14:00:27.860701,50.048402,14.459488,246.0,55.89825661698252,7.341937791946624,167.28480288894806,12.080497,224.62540664583184
2025-09-17T14:00:39.632604,50.046797,14.460468,251.0,58.54318111288878,5.072155863938842,1262.544275768868,11.771903,191.69610337427724
2025-09-17T14:00:45.322246,50.046025,14.460791,251.0,59.694715111828906,4.397068652525453,996.1431553052643,5.689642,88.8869053131907
2025-09-17T14:00:56.042016,50.044541,14.46176,252.0,57.782235503215134,2.8233023830609105,2630.296553215793,10.71977,178.93338018122617
2025-09-17T14:01:02.556795,50.043674,14.462243,252.0,58.76527471775394,3.114260922541411,210.77329333727934,6.514779,102.39003442196451
2025-09-17T14:01:08.770167,50.042792,14.462051,252.0,59.21823891674079,3.5643929876373903,367.68871196014607,6.213372,99.02767752763566
2025-09-17T14:01:22.332980,50.041022,14.460143,239.0,58.9195775563489,3.59681673204438,678.0411317919942,13.562813,239.37739813617281
2025-09-17T14:01:34.129742,50.039368,14.459385,227.0,56.9975004261755,2.5758063271519305,418.4515604411799,11.796762,191.71743824731908
2025-09-17T14:01:42.337849,50.038432,14.458212,228.0,58.029908920774425,2.2935420808147184,1981.7971430884666,8.208107,133.60415663470158
2025-09-17T14:01:47.558172,50.037975,14.457577,228.0,56.954542102246975,1.8390909937246331,582.1350481161252,5.220323,68.10969385110216
2025-09-17T14:01:56.748788,50.036738,14.456442,221.0,57.30130771438545,1.2887012963525677,673.0500945301725,9.190616,159.65692207007655
2025-09-17T14:02:10.657192,50.034778,14.455676,221.0,58.751509735273615,1.5496262775613612,3726.7536684799725,13.908404,224.7038142196867
2025-09-17T14:02:22.504207,50.033027,14.455154,227.0,61.99559333780036,2.4302408865445084,1759.436120475814,11.847015,198.23988133343076
2025-09-17T14:02:36.499246,50.030729,14.454939,234.0,59.981450557936945,1.9178289582799508,936.6162109182397,13.995039,255.98699244537514
2025-09-17T14:02:46.730975,50.029138,14.455372,244.0,59.68462118052018,2.1597945877879803,293.37204586570033,10.231729,179.5944535058343
2025-09-17T14:02:56.904096,50.028153,14.456771,239.0,60.84906118814915,2.023418641837529,22613.88654360072,10.173121,148.26623853164972
2025-09-17T14:03:02.869766,50.027526,14.457652,239.0,61.63508755389646,2.1233112050837115,893.9983414320379,5.96567,93.92178460628799
2025-09-17T14:03:23.567791,50.024477,14.460049,263.0,61.991326908145346,0.906013462010387,7945.609990454774,20.698025,379.82111133639904
2025-09-17T14:03:40.486209,50.021788,14.461934,262.0,65.47447697634932,1.4893448215951997,848.3271250085619,16.918418,327.9291902583049
2025-09-17T14:03:53.295696,50.020273,14.46415,275.0,65.9175041141907,1.8154882997768276,79457.20987306845,12.809487,231.17890031690203
2025-09-17T14:04:12.063038,50.017894,14.467656,287.0,66.35110721394392,1.8166494357063125,739.9924887187735,18.767342,364.3120245574901
2025-09-17T14:04:19.925141,50.016839,14.468394,287.0,66.39717873965472,1.552136176636942,480.47690922384646,7.862103,128.61635135082616
2025-09-17T14:04:29.550405,50.015636,14.47013,292.0,66.75374564903674,1.6083352430023485,8281.441791881323,9.625264,182.4259280742823
2025-09-17T14:05:00.209640,50.01188,14.476085,293.0,64.320639263242,1.1433289482844802,1749.557053517508,30.659235,596.2288655247065
2025-09-17T14:05:03.489927,50.01167,14.476316,293.0,64.05343292734872,0.6256664782467662,1455.5534176743747,3.280287,28.596057988418497
2025-09-17T14:05:20.257561,50.00947,14.478227,294.0,63.079022286005795,0.7539418592470699,2522.0584348027896,16.767634,280.163166239708
2025-09-17T14:05:38.091546,50.007094,14.479776,299.0,58.908421257163255,0.5411949879345478,2278.5039609154087,17.833985,286.45179573908496
2025-09-17T14:05:54.317137,50.004581,14.480859,295.0,59.58757418021245,0.7508214470930955,2084.4523232690353,16.225591,289.9536612407812
2025-09-17T14:06:03.455682,50.003447,14.481548,291.0,57.198335943511736,2.8530806985284882,6454.410209249085,9.138545,135.36887584993758
2025-09-17T14:06:34.585551,49.999032,14.484653,296.0,55.34058928474447,3.372318906581873,1292.6540523343024,31.129869,538.7558734332637
2025-09-17T14:06:37.905305,49.99864,14.484775,296.0,52.311096839830064,3.2039656541832544,92.66370066477248,3.319754,44.45211143842088
2025-09-17T14:06:41.105339,49.998337,14.485152,296.0,53.97964712023329,3.171807783803243,325.5424314228475,3.200034,43.14262440814145
2025-09-17T14:06:49.714672,49.997374,14.485833,301.0,52.279906289052995,2.905176377279404,20591.91568019799,8.609333,117.6251536635796
2025-09-17T14:06:59.296754,49.996026,14.486769,301.0,55.649574429574194,0.7055619438571679,45383.854835846854,9.582082,164.14478378681196
2025-09-17T14:07:05.325184,49.995287,14.487286,304.0,55.966157287694806,0.07308664931039854,65521.29616273362,6.02843,90.10071670673518
2025-09-17T14:07:17.901722,49.993421,14.488583,308.0,56.195992404187066,0.1140293840943121,11941.313045507048,12.576538,227.2615253110038
2025-09-17T14:07:22.581800,49.992889,14.488965,308.0,54.32075537336658,2.399174136878556,11902.532380364602,4.680078,65.15429227264976
2025-09-17T14:07:27.509336,49.992325,14.489364,308.0,53.408415687658234,3.730648293559697,4431.280771132977,4.927536,68.89548718675128
2025-09-17T14:07:31.311805,49.99187,14.489674,306.0,50.38889759924357,7.633274260402163,106.06515848747817,3.802469,55.23425500586897
2025-09-17T14:07:35.093260,49.991407,14.489604,311.0,49.228597425837364,8.629931139311843,162.92182133663349,3.781455,51.72587514810989
2025-09-17T14:07:38.678165,49.99097,14.489753,311.0,52.268715376349824,8.634224802543837,54.90275812342854,3.584905,49.745940947831585
2025-09-17T14:07:42.490284,49.990789,14.490346,311.0,53.9324522048129,6.379358163240342,173.82466537033494,3.812119,46.927555723435596
2025-09-17T14:07:52.151283,49.989373,14.491442,314.0,57.72953615581499,5.051350352757149,6934.081283569115,9.660999,175.8699650551625
2025-09-17T14:08:04.916500,49.987619,14.492705,314.0,59.7264345567609,1.1232904151587577,8752.744259739538,12.765217,214.9233357366309
2025-09-17T14:08:15.821420,49.985914,14.493856,317.0,64.377025172143,1.53491237900788,56329.21312722248,10.90492,206.67611134650429
2025-09-17T14:08:36.447092,49.983087,14.49579,323.0,63.082514695456936,1.5749569150873284,49758.956424531,20.625672,343.41685869344974
2025-09-17T14:09:03.142098,49.978978,14.498666,337.0,62.8289958712351,1.6828995498854435,286.81929103198166,26.695006,501.04526565749893
2025-09-17T14:09:23.558838,49.978065,14.494202,338.0,60.788561142453204,1.7070958302963732,3279.496035139877,20.41674,334.9608483661514
2025-09-17T14:09:47.562712,49.976616,14.489148,343.0,58.585416647739535,3.4954512078419326,2177.3792259954403,24.003874,395.69254204708284
2025-09-17T14:10:17.064715,49.974132,14.483735,347.0,56.3394449906898,3.003221185032366,9590.299856442769,29.502003,475.53155428121204
2025-09-17T14:10:22.915434,49.9737,14.482849,347.0,55.92975846393222,3.119042369669509,119.21262577556442,5.850719,79.51155769170572
2025-09-17T14:10:24.625072,49.973667,14.482644,347.0,57.59163284011187,3.4711986949143694,97.39653391834432,1.709638,15.112584434405113
2025-09-17T14:10:36.731189,49.971962,14.483157,352.0,60.303578248657516,3.7022944878174355,1403.804487698612,12.106117,193.10442353427845
2025-09-17T14:10:55.450654,49.968876,14.483156,350.0,64.58474653925772,1.9124691971260817,787.801485201486,18.719465,343.1475510775116
