time,lat,lon,altitude_m,speed_kmh,lean_angle_deg,turn_radius_m_raw,dt_s,distance_m
2025-09-17T09:00:00,50.047436,14.458279,256.0,29.94733296004931,14.112219172654203,,,
2025-09-17T09:00:01.362499,50.047351,14.458295,256.0,28.43847041485469,10.325685238595385,12.84261148548797,1.362499,9.520366841755486
2025-09-17T09:00:02.740109,50.047268,14.458161,256.0,35.00343354841804,13.414836752053006,76.85304762979594,1.37761,13.293904631307038
2025-09-17T09:00:04.009602,50.047221,14.458059,256.0,38.27936596199021,13.623772515708875,105.7170489087245,1.269493,8.964293956719896
2025-09-17T09:00:09.959542,50.047109,14.456805,256.0,43.050684484929334,10.77005150098672,56.305898316080835,5.94994,90.40326101328226
2025-09-17T09:00:13.777011,50.047581,14.4566,256.0,47.9284500682369,10.602382906366772,80.5333961269176,3.817469,54.48704851088349
2025-09-17T09:00:20.719565,50.048231,14.457453,252.0,53.60611261341603,12.92709687472464,155.7978558103555,6.942554,94.5177464337038
2025-09-17T09:00:27.740650,50.04842,14.459041,246.0,52.575627597279755,8.581462778354336,253.01595093954606,7.021085,115.31887278798976
2025-09-17T09:00:30.520056,50.048372,14.459618,246.0,54.02344417147678,5.692024304536972,88.85164304688563,2.779406,41.5436718887561
2025-09-17T09:00:40.151726,50.047258,14.460279,254.0,51.06128948480474,4.321112371113817,1159.3658780090548,9.63167,132.55826058955273
2025-09-17T09:00:46.759181,50.046323,14.460667,251.0,45.53407748650393,3.3428738868618715,125675.02573171869,6.607455,107.59539065460142
2025-09-17T09:00:49.206346,50.046121,14.460751,251.0,44.26151111364523,0.5200072028552681,8784.894306146278,2.447165,23.248453867509575
2025-09-17T09:00:52.274125,50.045888,14.460849,251.0,45.6634540925284,0.5547412801930142,340.67964517453936,3.067779,26.83683239105673
2025-09-17T09:00:57.075487,50.045363,14.461191,252.0,43.13340796801312,1.348866216876108,3874.2717670591,4.801362,63.279585403663916
2025-09-17T09:01:05.186802,50.044317,14.46192,252.0,47.01643797414439,2.7754351664340047,1277.9540941926332,8.111315,127.42788614928791
2025-09-17T09:01:09.395051,50.043863,14.462178,252.0,49.6646741962041,3.5114642042786466,238.74234616186527,4.208249,53.73927878600661
